ID_PRC;ID_LOGRADOURO;TIPO_LOGRADOURO;NOME_LOGRADOURO;GEOMETRIA
619;83816;PRACA;PAULO MARINHO DOS SANTOS;POLYGON ((608969.95 7807477.91, 608967.27 7807476.38, 608965.71 7807474.02, 608965.37 7807470.92, 608966.08 7807468.31, 608967.16 7807466.44, 608970.06 7807464.59, 608973.09 7807464.30, 608976.42 7807465.10, 608978.43 7807467.12, 608979.29 7807469.45, 608979.55 7807471.80, 608979.16 7807473.87, 608978.38 7807474.94, 608976.55 7807476.61, 608974.20 7807477.87, 608971.69 7807478.18, 608970.20 7807477.95, 608969.95 7807477.91))
620;306106;PRACA;SAO FRANCISCO;POLYGON ((608752.67 7800950.03, 608769.12 7800960.30, 608770.89 7800961.41, 608783.43 7800970.33, 608785.11 7800972.91, 608785.18 7800974.32, 608785.24 7800975.50, 608766.92 7800992.04, 608734.84 7800955.85, 608709.64 7800926.13, 608696.74 7800910.63, 608700.67 7800907.89, 608713.16 7800918.45, 608724.12 7800927.68, 608752.67 7800950.03))
621;306851;PRACA;DOIS MIL QUINHENTOS E CINCO;POLYGON ((609688.74 7801356.93, 609689.98 7801356.78, 609691.30 7801357.95, 609691.37 7801359.34, 609684.79 7801377.92, 609679.67 7801376.24, 609675.86 7801375.22, 609671.55 7801374.19, 609665.48 7801372.95, 609688.74 7801356.93))
622;304579;PRACA;DOUTOR ADALBERTO FABEL;POLYGON ((603566.80 7794535.01, 603566.06 7794532.80, 603565.92 7794531.84, 603566.14 7794531.04, 603567.09 7794530.22, 603569.39 7794528.52, 603572.04 7794526.16, 603573.37 7794524.17, 603575.13 7794521.18, 603576.59 7794519.61, 603577.58 7794519.00, 603578.69 7794518.92, 603579.88 7794520.47, 603586.45 7794538.19, 603586.08 7794539.52, 603582.83 7794542.18, 603581.57 7794542.40, 603573.86 7794539.16, 603568.06 7794536.57, 603566.80 7794535.01))
447;79837;PRACA;PATRULHEIRO IDOLO MARRA;POLYGON ((607437.76 7805556.91, 607437.70 7805557.20, 607437.70 7805557.49, 607437.65 7805557.76, 607437.65 7805558.02, 607437.52 7805558.24, 607437.44 7805558.47, 607437.34 7805558.77, 607437.20 7805558.96, 607437.06 7805559.21, 607436.90 7805559.42, 607436.76 7805559.63, 607436.51 7805559.81, 607436.38 7805559.97, 607436.21 7805560.19, 607435.96 7805560.37, 607435.76 7805560.48, 607435.51 7805560.66, 607435.28 7805560.77, 607435.03 7805560.84, 607434.78 7805560.94, 607434.53 7805561.02, 607434.25 7805561.11, 607433.96 7805561.15, 607433.72 7805561.15, 607433.46 7805561.15, 607433.16 7805561.15, 607432.90 7805561.15, 607432.64 7805561.11, 607432.36 7805561.02, 607432.13 7805561.00, 607431.84 7805560.94, 607431.61 7805560.81, 607431.35 7805560.69, 607431.10 7805560.60, 607430.84 7805560.44, 607430.66 7805560.26, 607430.46 7805560.12, 607430.29 7805559.95, 607430.04 7805559.72, 607429.90 7805559.55, 607429.74 7805559.32, 607429.59 7805559.08, 607429.46 7805558.88, 607429.36 7805558.60, 607429.22 7805558.38, 607429.17 7805558.09, 607429.15 7805557.88, 607429.10 7805557.60, 607429.04 7805557.37, 607429.04 7805557.07, 607429.04 7805556.84, 607429.04 7805556.54, 607429.10 7805556.31, 607429.15 7805556.03, 607429.17 7805555.82, 607429.22 7805555.53, 607429.36 7805555.31, 607429.46 7805555.03, 607429.59 7805554.83, 607429.74 7805554.59, 607429.90 7805554.36, 607430.04 7805554.19, 607430.29 7805553.96, 607430.46 7805553.79, 607430.66 7805553.65, 607430.84 7805553.47, 607431.10 7805553.31, 607431.35 7805553.22, 607431.61 7805553.10, 607431.84 7805552.97, 607432.13 7805552.91, 607432.36 7805552.89, 607432.64 7805552.80, 607432.90 7805552.76, 607433.16 7805552.76, 607433.46 7805552.76, 607433.72 7805552.76, 607433.96 7805552.76, 607434.25 7805552.80, 607434.53 7805552.89, 607434.78 7805552.97, 607435.03 7805553.07, 607435.28 7805553.15, 607435.51 7805553.25, 607435.76 7805553.43, 607435.96 7805553.54, 607436.21 7805553.72, 607436.38 7805553.94, 607436.51 7805554.10, 607436.76 7805554.28, 607436.90 7805554.49, 607437.06 7805554.70, 607437.20 7805554.95, 607437.34 7805555.14, 607437.44 7805555.44, 607437.52 7805555.67, 607437.65 7805555.89, 607437.65 7805556.15, 607437.70 7805556.42, 607437.70 7805556.71, 607437.76 7805556.91))
703;18693;PRACA;CRISTO REDENTOR;POLYGON ((604677.39 7790783.30, 604679.63 7790778.03, 604682.50 7790772.29, 604687.76 7790762.89, 604691.27 7790757.46, 604693.82 7790753.64, 604695.41 7790750.77, 604699.40 7790744.87, 604703.38 7790741.84, 604707.53 7790741.20, 604710.40 7790741.52, 604714.23 7790742.96, 604718.37 7790744.55, 604724.43 7790747.74, 604733.04 7790752.36, 604737.67 7790755.71, 604741.62 7790758.31, 604744.09 7790759.94, 604748.03 7790761.77, 604752.49 7790764.64, 604754.25 7790767.67, 604754.57 7790771.34, 604753.93 7790775.32, 604753.13 7790780.11, 604751.22 7790784.25, 604746.75 7790792.38, 604744.04 7790795.73, 604740.70 7790801.31, 604737.67 7790805.78, 604734.16 7790812.32, 604730.97 7790815.82, 604726.34 7790818.69, 604722.04 7790818.69, 604717.10 7790817.42, 604713.11 7790814.71, 604705.62 7790810.72, 604700.99 7790807.85, 604696.05 7790804.82, 604691.11 7790802.11, 604686.16 7790798.92, 604681.70 7790795.25, 604678.19 7790791.43, 604676.44 7790787.76, 604677.39 7790783.30))
704;303078;PRACA;LUCIANA CATEB;POLYGON ((609397.78 7791648.23, 609398.45 7791637.23, 609398.45 7791637.15, 609398.46 7791637.08, 609398.47 7791636.95, 609398.50 7791636.80, 609398.50 7791636.66, 609398.52 7791636.61, 609398.53 7791636.54, 609398.55 7791636.32, 609398.57 7791636.26, 609398.57 7791636.19, 609399.25 7791631.35, 609399.25 7791631.16, 609399.31 7791630.80, 609399.35 7791630.62, 609399.37 7791630.44, 609399.44 7791630.05, 609399.49 7791629.66, 609399.51 7791629.49, 609399.66 7791628.58, 609399.72 7791628.20, 609399.75 7791628.04, 609399.79 7791627.84, 609399.81 7791627.68, 609399.82 7791627.63, 609399.82 7791627.60, 609399.82 7791627.58, 609399.83 7791627.53, 609399.84 7791627.47, 609399.85 7791627.43, 609399.86 7791627.39, 609399.88 7791627.34, 609399.88 7791627.29, 609399.90 7791627.25, 609399.91 7791627.18, 609399.92 7791627.12, 609399.93 7791627.09, 609399.95 7791627.05, 609399.95 7791627.01, 609399.98 7791626.92, 609400.00 7791626.85, 609400.00 7791626.82, 609400.02 7791626.78, 609400.03 7791626.74, 609400.04 7791626.71, 609400.05 7791626.67, 609400.08 7791626.57, 609400.11 7791626.51, 609400.12 7791626.46, 609400.14 7791626.43, 609400.13 7791626.41, 609400.14 7791626.38, 609400.14 7791626.33, 609400.17 7791626.30, 609400.18 7791626.27, 609400.19 7791626.25, 609400.19 7791626.21, 609400.23 7791626.14, 609400.26 7791626.04, 609400.29 7791626.02, 609400.29 7791625.97, 609400.29 7791625.93, 609400.39 7791625.72, 609400.39 7791625.70, 609400.40 7791625.68, 609400.41 7791625.64, 609400.42 7791625.60, 609400.42 7791625.57, 609400.46 7791625.54, 609400.47 7791625.51, 609400.47 7791625.48, 609400.50 7791625.46, 609400.50 7791625.44, 609400.51 7791625.41, 609400.53 7791625.39, 609400.53 7791625.36, 609400.57 7791625.32, 609400.58 7791625.30, 609400.60 7791625.26, 609400.62 7791625.19, 609400.64 7791625.18, 609400.66 7791625.16, 609400.68 7791625.12, 609400.70 7791625.11, 609400.74 7791625.06, 609400.74 7791625.04, 609400.77 7791625.01, 609400.80 7791624.97, 609400.82 7791624.97, 609400.85 7791624.93, 609400.86 7791624.93, 609400.87 7791624.91, 609400.90 7791624.89, 609400.90 7791624.89, 609400.96 7791624.86, 609400.97 7791624.84, 609400.98 7791624.83, 609401.00 7791624.84, 609401.02 7791624.84, 609401.04 7791624.83, 609401.09 7791624.81, 609401.12 7791624.81, 609401.15 7791624.83, 609401.28 7791624.86, 609401.28 7791624.88, 609401.30 7791624.86, 609401.79 7791625.16, 609401.81 7791625.16, 609401.84 7791625.18, 609401.85 7791625.18, 609401.87 7791625.20, 609401.88 7791625.21, 609401.89 7791625.23, 609401.91 7791625.23, 609401.91 7791625.24, 609401.93 7791625.26, 609401.93 7791625.29, 609401.95 7791625.28, 609401.97 7791625.28, 609401.98 7791625.29, 609401.98 7791625.31, 609402.00 7791625.31, 609402.01 7791625.33, 609402.03 7791625.36, 609402.03 7791625.37, 609402.04 7791625.38, 609402.05 7791625.39, 609402.06 7791625.38, 609402.07 7791625.40, 609402.07 7791625.42, 609402.08 7791625.42, 609402.11 7791625.44, 609402.10 7791625.46, 609402.12 7791625.49, 609402.13 7791625.52, 609402.14 7791625.54, 609402.16 7791625.57, 609402.17 7791625.58, 609402.17 7791625.59, 609402.18 7791625.62, 609402.18 7791625.63, 609402.19 7791625.65, 609402.21 7791625.68, 609402.22 7791625.72, 609402.23 7791625.74, 609402.24 7791625.78, 609402.24 7791625.80, 609402.25 7791625.81, 609402.27 7791625.88, 609402.27 7791625.90, 609402.27 7791625.92, 609402.29 7791625.95, 609402.30 7791625.97, 609402.31 7791626.01, 609402.31 7791626.03, 609402.31 7791626.06, 609402.31 7791626.09, 609402.31 7791626.12, 609402.33 7791626.14, 609402.32 7791626.16, 609402.34 7791626.26, 609402.35 7791626.28, 609402.35 7791626.29, 609402.36 7791626.33, 609402.37 7791626.36, 609402.37 7791626.38, 609402.37 7791626.40, 609402.38 7791626.43, 609402.38 7791626.46, 609402.39 7791626.49, 609402.39 7791626.51, 609402.39 7791626.53, 609402.40 7791626.58, 609402.39 7791626.60, 609402.40 7791626.64, 609402.40 7791626.66, 609402.40 7791626.68, 609402.41 7791626.71, 609402.43 7791626.77, 609402.43 7791626.80, 609402.43 7791626.84, 609402.44 7791626.87, 609402.44 7791626.90, 609402.43 7791626.92, 609402.44 7791626.95, 609402.45 7791627.02, 609402.45 7791627.04, 609402.45 7791627.07, 609402.45 7791627.09, 609402.47 7791627.11, 609402.46 7791627.15, 609402.47 7791627.18, 609402.47 7791627.20, 609402.46 7791627.22, 609402.46 7791627.23, 609402.47 7791627.25, 609402.48 7791627.26, 609402.48 7791627.31, 609402.48 7791627.33, 609402.48 7791627.35, 609402.47 7791627.37, 609402.47 7791627.39, 609402.47 7791627.41, 609402.47 7791627.43, 609402.47 7791627.44, 609402.47 7791627.46, 609402.47 7791627.48, 609402.48 7791627.52, 609402.49 7791627.55, 609402.49 7791627.57, 609402.49 7791627.61, 609402.49 7791627.63, 609402.49 7791627.66, 609402.49 7791627.69, 609402.49 7791627.71, 609402.50 7791627.71, 609402.49 7791627.76, 609402.50 7791627.77, 609402.50 7791627.80, 609402.50 7791627.82, 609402.50 7791627.85, 609402.50 7791627.86, 609402.50 7791627.88, 609402.50 7791627.91, 609402.50 7791627.96, 609402.50 7791628.00, 609402.50 7791628.05, 609402.50 7791628.10, 609402.50 7791628.14, 609402.50 7791628.17, 609402.49 7791628.21, 609402.49 7791628.26, 609402.49 7791628.29, 609402.50 7791628.31, 609402.50 7791628.35, 609402.50 7791628.40, 609402.49 7791628.44, 609402.49 7791628.47, 609402.48 7791628.51, 609402.49 7791628.56, 609402.48 7791628.59, 609402.48 7791628.61, 609402.47 7791628.66, 609402.47 7791628.74, 609402.47 7791628.78, 609402.46 7791628.82, 609402.47 7791628.86, 609402.46 7791628.93, 609402.45 7791628.97, 609402.45 7791629.00, 609402.45 7791629.05, 609402.46 7791629.10, 609402.45 7791629.13, 609402.45 7791629.16, 609402.44 7791629.28, 609402.44 7791629.32, 609402.43 7791629.37, 609402.43 7791629.41, 609402.42 7791629.45, 609402.42 7791629.49, 609402.41 7791629.52, 609402.40 7791629.57, 609402.40 7791629.62, 609402.40 7791629.68, 609402.40 7791629.71, 609402.40 7791629.75, 609402.40 7791629.79, 609402.38 7791629.83, 609402.39 7791629.87, 609402.38 7791629.92, 609402.36 7791629.96, 609402.36 7791630.01, 609402.35 7791630.09, 609402.35 7791630.14, 609402.34 7791630.20, 609402.34 7791630.23, 609402.33 7791630.28, 609402.33 7791630.32, 609402.31 7791630.37, 609402.32 7791630.40, 609402.31 7791630.45, 609402.31 7791630.49, 609402.30 7791630.52, 609402.29 7791630.58, 609402.29 7791630.62, 609402.28 7791630.67, 609402.28 7791630.71, 609402.26 7791630.75, 609402.26 7791630.79, 609402.25 7791630.83, 609402.24 7791630.88, 609402.24 7791630.92, 609402.24 7791630.96, 609402.22 7791631.06, 609402.21 7791631.14, 609402.19 7791631.19, 609402.19 7791631.30, 609402.17 7791631.36, 609402.16 7791631.42, 609402.15 7791631.48, 609402.15 7791631.54, 609402.11 7791631.71, 609402.11 7791631.77, 609402.10 7791631.84, 609402.08 7791631.87, 609402.08 7791631.99, 609402.06 7791632.07, 609401.74 7791634.18, 609401.74 7791634.23, 609401.73 7791634.26, 609401.71 7791634.35, 609401.70 7791634.44, 609401.70 7791634.49, 609401.69 7791634.54, 609401.66 7791634.62, 609401.68 7791634.66, 609401.65 7791634.83, 609401.63 7791634.89, 609401.27 7791637.28, 609401.26 7791637.33, 609401.23 7791637.51, 609401.23 7791637.56, 609401.22 7791637.61, 609401.20 7791637.65, 609401.19 7791637.71, 609401.17 7791637.78, 609401.18 7791637.81, 609401.16 7791637.96, 609401.15 7791638.00, 609400.69 7791640.35, 609400.69 7791640.38, 609400.68 7791640.43, 609400.66 7791640.49, 609400.64 7791640.69, 609400.57 7791640.91, 609400.57 7791641.02, 609400.55 7791641.04, 609400.55 7791641.06, 609400.53 7791641.13, 609400.05 7791643.17, 609400.05 7791643.20, 609400.05 7791643.23, 609400.04 7791643.25, 609400.03 7791643.28, 609400.04 7791643.30, 609400.03 7791643.33, 609400.03 7791643.35, 609400.02 7791643.38, 609400.01 7791643.41, 609400.00 7791643.43, 609400.00 7791643.45, 609400.00 7791643.47, 609400.00 7791643.51, 609399.98 7791643.54, 609399.97 7791643.57, 609399.96 7791643.58, 609399.96 7791643.60, 609399.51 7791645.41, 609398.92 7791647.84, 609398.91 7791647.86, 609398.88 7791647.96, 609398.86 7791647.99, 609398.85 7791648.06, 609398.85 7791648.07, 609398.83 7791648.10, 609398.83 7791648.12, 609398.81 7791648.18, 609398.78 7791648.24, 609398.78 7791648.26, 609398.76 7791648.30, 609398.75 7791648.31, 609398.72 7791648.39, 609398.70 7791648.41, 609398.69 7791648.44, 609398.66 7791648.49, 609398.66 7791648.51, 609398.64 7791648.53, 609398.62 7791648.58, 609398.62 7791648.61, 609398.60 7791648.63, 609398.59 7791648.67, 609398.56 7791648.69, 609398.55 7791648.68, 609398.55 7791648.70, 609398.54 7791648.72, 609398.53 7791648.73, 609398.51 7791648.73, 609398.51 7791648.75, 609398.48 7791648.80, 609398.46 7791648.80, 609398.46 7791648.81, 609398.45 7791648.84, 609398.45 7791648.83, 609398.44 7791648.84, 609398.43 7791648.84, 609398.42 7791648.84, 609398.41 7791648.84, 609398.41 7791648.84, 609398.39 7791648.85, 609398.39 7791648.84, 609398.36 7791648.84, 609398.36 7791648.84, 609398.34 7791648.85, 609398.32 7791648.85, 609398.31 7791648.86, 609398.31 7791648.85, 609398.30 7791648.85, 609398.29 7791648.85, 609398.28 7791648.85, 609398.27 7791648.83, 609398.28 7791648.82, 609398.26 7791648.82, 609398.25 7791648.82, 609398.23 7791648.82, 609398.22 7791648.82, 609398.22 7791648.82, 609398.21 7791648.82, 609398.20 7791648.81, 609398.19 7791648.81, 609398.18 7791648.79, 609398.17 7791648.79, 609398.16 7791648.79, 609398.15 7791648.78, 609398.13 7791648.77, 609398.13 7791648.78, 609398.12 7791648.77, 609398.11 7791648.77, 609398.10 7791648.77, 609398.09 7791648.77, 609398.09 7791648.75, 609398.09 7791648.74, 609398.09 7791648.73, 609398.08 7791648.72, 609398.07 7791648.71, 609398.06 7791648.72, 609398.05 7791648.72, 609398.04 7791648.71, 609398.03 7791648.70, 609398.03 7791648.70, 609398.03 7791648.69, 609398.02 7791648.68, 609398.00 7791648.67, 609397.99 7791648.66, 609397.98 7791648.65, 609397.98 7791648.63, 609397.98 7791648.63, 609397.96 7791648.62, 609397.96 7791648.61, 609397.96 7791648.60, 609397.95 7791648.60, 609397.94 7791648.57, 609397.91 7791648.53, 609397.89 7791648.50, 609397.88 7791648.48, 609397.88 7791648.47, 609397.85 7791648.43, 609397.84 7791648.40, 609397.82 7791648.39, 609397.83 7791648.37, 609397.83 7791648.35, 609397.79 7791648.26, 609397.78 7791648.23))
705;303098;PRACA;OSWALDO DINIZ CAMPOS;POLYGON ((609354.25 7792103.19, 609356.17 7792107.98, 609363.19 7792115.29, 609365.79 7792117.44, 609362.59 7792120.04, 609338.85 7792137.53, 609336.77 7792138.27, 609330.25 7792138.61, 609327.77 7792137.70, 609327.60 7792136.57, 609354.25 7792103.19))
706;17170;PRACA;DAS CONSTELACOES;POLYGON ((610247.30 7792419.18, 610247.02 7792419.82, 610247.85 7792417.97, 610248.84 7792416.92, 610251.58 7792414.64, 610254.35 7792412.87, 610257.94 7792411.58, 610260.90 7792411.09, 610264.10 7792411.29, 610268.82 7792412.88, 610272.85 7792415.66, 610276.25 7792419.63, 610277.61 7792422.22, 610278.67 7792428.32, 610278.71 7792431.30, 610278.23 7792434.29, 610275.83 7792438.84, 610272.17 7792442.77, 610267.59 7792445.38, 610264.10 7792446.08, 610257.96 7792446.12, 610252.16 7792443.43, 610249.96 7792441.48, 610248.11 7792439.22, 610246.45 7792436.79, 610245.27 7792434.08, 610244.62 7792430.78, 610244.60 7792427.71, 610245.04 7792425.07, 610245.96 7792421.90, 610247.30 7792419.18))
707;303892;PRACA;ADIB NACIF ELIAS;POLYGON ((610921.48 7792095.30, 610921.56 7792096.64, 610921.41 7792098.40, 610919.45 7792101.15, 610917.37 7792102.58, 610914.57 7792103.05, 610911.35 7792102.17, 610909.43 7792099.97, 610908.62 7792098.22, 610908.49 7792095.23, 610909.06 7792093.35, 610910.68 7792091.39, 610914.10 7792090.20, 610917.27 7792090.41, 610918.57 7792090.95, 610920.79 7792093.29, 610921.48 7792095.30))
708;300365;PRACA;DOUTOR IRIS VALADARES;POLYGON ((611464.02 7791791.33, 611475.70 7791849.56, 611476.01 7791851.91, 611452.32 7791810.20, 611431.95 7791777.39, 611420.86 7791760.19, 611418.52 7791756.72, 611425.58 7791758.19, 611433.09 7791760.25, 611437.65 7791761.73, 611442.96 7791763.34, 611446.93 7791765.11, 611450.91 7791767.91, 611454.15 7791770.71, 611456.94 7791773.65, 611459.89 7791779.54, 611461.96 7791784.99, 611464.02 7791791.33))
604;94113;PRACA;PADRE LAGE;POLYGON ((611343.60 7805371.36, 611343.34 7805376.15, 611342.36 7805381.94, 611340.44 7805388.33, 611337.99 7805393.59, 611333.88 7805399.08, 611329.41 7805403.47, 611323.98 7805408.06, 611320.57 7805410.17, 611316.24 7805412.05, 611309.90 7805414.12, 611304.33 7805415.24, 611299.48 7805415.51, 611294.05 7805414.96, 611287.94 7805413.56, 611281.71 7805410.98, 611275.86 7805407.77, 611271.16 7805404.03, 611267.02 7805399.79, 611263.87 7805395.63, 611262.18 7805392.75, 611260.61 7805389.17, 611258.77 7805383.32, 611257.53 7805377.95, 611257.01 7805372.72, 611257.37 7805366.74, 611258.22 7805362.08, 611259.84 7805357.19, 611261.93 7805352.57, 611264.22 7805348.59, 611267.82 7805343.74, 611271.00 7805340.33, 611273.59 7805338.07, 611277.60 7805335.32, 611282.91 7805332.56, 611289.61 7805330.38, 611294.85 7805329.38, 611300.54 7805328.93, 611305.51 7805329.43, 611311.49 7805330.64, 611316.95 7805332.60, 611322.20 7805335.01, 611326.77 7805338.04, 611330.80 7805341.67, 611335.19 7805346.82, 611338.14 7805351.39, 611340.65 7805356.55, 611342.09 7805361.36, 611343.22 7805366.82, 611343.60 7805371.36))
605;302807;PRACA;JORGE ALVES;POLYGON ((611939.03 7805564.80, 611963.10 7805543.05, 611965.61 7805542.36, 611980.15 7805558.32, 612018.05 7805606.63, 612016.29 7805607.95, 611938.22 7805566.41, 611939.03 7805564.80))
606;303472;PRACA;IRMAS DOMINICANAS DA ANUNCIATA;POLYGON ((612821.39 7805131.39, 612823.27 7805130.31, 612826.30 7805129.45, 612829.25 7805129.02, 612830.90 7805129.11, 612831.76 7805129.81, 612830.80 7805134.84, 612830.46 7805140.55, 612831.48 7805144.65, 612831.99 7805147.32, 612831.91 7805148.47, 612831.70 7805149.12, 612831.12 7805149.98, 612829.68 7805150.70, 612828.24 7805151.13, 612827.15 7805151.13, 612825.72 7805150.77, 612824.28 7805149.84, 612823.49 7805148.90, 612820.53 7805139.32, 612819.30 7805133.12, 612820.10 7805132.11, 612821.39 7805131.39))
608;304131;PRACA;UM MIL DUZENTOS E NOVENTA E SETE;POLYGON ((614664.15 7807031.83, 614663.46 7807027.91, 614663.00 7807024.77, 614662.97 7807022.86, 614663.09 7807022.02, 614663.45 7807021.80, 614664.50 7807021.96, 614666.31 7807022.75, 614669.72 7807024.31, 614670.56 7807024.52, 614671.88 7807025.19, 614673.50 7807026.37, 614674.61 7807027.58, 614675.42 7807029.34, 614675.79 7807031.15, 614675.65 7807032.65, 614675.15 7807033.93, 614674.48 7807034.85, 614673.43 7807036.07, 614672.63 7807036.58, 614671.51 7807036.91, 614670.05 7807037.13, 614668.54 7807037.04, 614666.51 7807036.19, 614665.27 7807034.77, 614664.47 7807032.96, 614664.15 7807031.83))
712;302858;PRACA;ANTONIO AUGUSTO FERREIRA;POLYGON ((613324.93 7803235.72, 613311.69 7803240.92, 613308.79 7803233.57, 613322.34 7803234.60, 613324.27 7803234.84, 613324.93 7803235.72))
3408;312492;PRACA;TUNEL DA ALAGOINHA;POLYGON ((611133.48 7798180.69, 611134.84 7798169.75, 611107.71 7798160.58, 611083.19 7798158.14, 611089.69 7798119.92, 611090.68 7798106.91, 611093.88 7798104.62, 611114.42 7798142.34, 611122.80 7798146.74, 611132.43 7798148.21, 611143.96 7798145.69, 611156.96 7798139.41, 611169.95 7798131.44, 611172.88 7798122.65, 611171.63 7798112.17, 611156.25 7798079.23, 611157.91 7798071.58, 611169.48 7798077.45, 611188.66 7798099.98, 611203.93 7798101.91, 611206.89 7798102.29, 611207.12 7798106.76, 611190.61 7798189.90, 611143.29 7798183.14, 611133.48 7798180.69))
643;76491;PRACA;TRES PODERES;POLYGON ((608488.04 7805743.65, 608525.36 7805734.00, 608526.95 7805733.94, 608527.77 7805734.23, 608528.24 7805734.94, 608528.60 7805735.82, 608528.71 7805736.88, 608528.60 7805738.06, 608515.68 7805748.45, 608502.17 7805760.14, 608500.64 7805760.02, 608499.99 7805759.20, 608499.58 7805757.37, 608496.17 7805751.25, 608492.75 7805747.83, 608488.98 7805745.83, 608487.04 7805744.77, 608486.87 7805744.00, 608488.04 7805743.65))
644;78166;PRACA;NOSSA SENHORA DA PAZ;POLYGON ((609275.80 7807029.29, 609236.12 7807000.85, 609235.77 7806999.44, 609236.00 7806998.62, 609236.53 7806998.03, 609238.71 7806997.26, 609302.99 7806988.38, 609304.00 7806988.85, 609304.59 7806989.26, 609304.88 7806990.31, 609304.70 7806991.84, 609277.98 7807028.94, 609277.15 7807029.35, 609276.51 7807029.59, 609276.15 7807029.35, 609275.80 7807029.29))
648;306189;PRACA;TRES MIL NOVECENTOS E CINQUENTA E CINCO;POLYGON ((606848.65 7808486.16, 606848.88 7808478.42, 606848.65 7808471.06, 606848.88 7808464.66, 606849.33 7808463.69, 606851.71 7808463.99, 606868.59 7808474.33, 606870.45 7808476.86, 606869.93 7808477.97, 606850.00 7808485.64, 606848.65 7808486.16))
650;128583;PRACA;ALTAMIRA DE ABREU MACHADO;POLYGON ((613456.34 7793299.55, 613462.00 7793279.84, 613463.70 7793281.55, 613466.16 7793289.06, 613471.21 7793294.34, 613473.15 7793297.47, 613472.93 7793299.03, 613472.11 7793299.77, 613470.32 7793299.70, 613468.39 7793298.88, 613463.11 7793297.39, 613456.34 7793299.55))
3019;1173;PRACA;MARIA DO ROSARIO RIBEIRO;MULTIPOLYGON (((613736.76 7801399.50, 613732.29 7801414.93, 613731.59 7801416.17, 613730.72 7801416.80, 613729.57 7801416.64, 613728.23 7801416.29, 613710.00 7801386.82, 613707.93 7801383.25, 613712.70 7801384.07, 613718.86 7801386.07, 613722.38 7801387.45, 613725.90 7801389.52, 613728.61 7801391.19, 613731.13 7801393.14, 613736.18 7801398.27, 613736.76 7801399.50)), ((613751.97 7801417.12, 613736.84 7801427.32, 613735.85 7801425.57, 613742.55 7801406.04, 613751.97 7801417.12)))
755;300526;PRACA;JOFRE ALVES PEREIRA;POLYGON ((610525.24 7794626.44, 610523.90 7794626.14, 610522.04 7794622.64, 610515.57 7794611.78, 610514.68 7794609.48, 610515.05 7794608.43, 610515.72 7794608.36, 610522.78 7794609.92, 610531.33 7794612.75, 610538.10 7794617.21, 610540.56 7794619.00, 610540.49 7794619.96, 610539.88 7794621.15, 610525.24 7794626.44))
731;12731;PRACA;DESEMBARGADOR CESAR SILVEIRA;POLYGON ((609480.88 7792845.90, 609482.01 7792845.90, 609482.65 7792846.35, 609497.16 7792857.71, 609496.98 7792858.12, 609477.86 7792858.21, 609477.45 7792857.97, 609477.48 7792857.03, 609480.47 7792851.25, 609480.91 7792847.70, 609480.88 7792845.90))
623;306191;PRACA;JOSE EUSTAQUIO DA MATA;POLYGON ((603271.56 7796278.25, 603266.32 7796281.62, 603262.48 7796285.23, 603260.05 7796288.73, 603258.78 7796283.94, 603255.67 7796277.75, 603255.34 7796276.45, 603256.03 7796274.85, 603257.44 7796274.17, 603260.05 7796274.44, 603271.56 7796278.25))
625;79940;PRACA;MARUM PATRUS DE SOUSA;POLYGON ((610911.31 7807450.45, 610874.11 7807466.10, 610871.23 7807444.52, 610911.31 7807450.45))
626;304908;PRACA;DESEMBARGADOR AYRTON MAIA;POLYGON ((610233.91 7795303.81, 610219.06 7795307.79, 610218.95 7795305.69, 610221.47 7795300.36, 610223.14 7795295.23, 610225.54 7795274.64, 610233.91 7795303.81))
627;304995;PRACA;SARGENTO MOREIRA NEVES;POLYGON ((605457.02 7809041.22, 605442.52 7809058.18, 605442.10 7809057.87, 605443.73 7809029.50, 605444.30 7809028.46, 605445.63 7809029.07, 605452.51 7809035.14, 605457.54 7809039.57, 605457.36 7809040.61, 605457.02 7809041.22))
